1061.390015,1062.119995,1031,1471800,1038.630005
1043.290039,1056.60498,1031.150024,1513700,1036.050049
1050,1054.563965,1031,1565900,1043.660034
1044.709961,1071.849976,1031.780029,1836100,1064.709961
1059.410034,1067,1048.97998,1658100,1061.48999
1057.199951,1060.790039,1016.26001,1858600,1020
1000,1031.73999,996.02002,2449100,1025.76001
1036.76001,1048.560059,1033.469971,1534300,1037.609985
1030,1037.589966,1022.398987,691500,1023.880005
1038.349976,1049.310059,1033.910034,1942800,1048.619995
1041,1057.579956,1038.48999,1803200,1044.410034
1048.76001,1086.839966,1035.76001,2475400,1086.22998
1076.079956,1094.244995,1076,1468900,1088.300049
1089.069946,1095.569946,1077.880005,2580200,1094.430054
1123.140015,1124.650024,1103.665039,1991200,1106.430054
1103.119995,1104.420044,1049.97998,2345200,1050.819946
1034.26001,1071.199951,1030.77002,2769200,1068.72998
1060.01001,1075.26001,1028.5,2101200,1036.579956
1035.050049,1048.449951,1023.289978,1807700,1039.550049
1056.48999,1060.599976,1039.839966,1394700,1051.75
1068,1081.650024,1062.790039,1523800,1063.680054
1068.069946,1079.76001,1053.930054,1329800,1061.900024
1049.97998,1062.599976,1040.790039,1686600,1042.099976
1037.51001,1053.150024,1007.900024,2385400,1016.530029
1026.089966,1049.47998,1021.440002,2192500,1028.709961
1033.98999,1062,1008.049988,2479300,1023.01001
1018.130005,1034.219971,996.359985,2673500,1009.409973
1015.299988,1024.02002,973.690002,4596000,979.539978
973.900024,1003.539978,970.109985,1590300,976.219971
989.01001,1040,983,2373300,1039.459961
1017.150024,1043.890015,997,2109800,1043.880005
1049.619995,1055.560059,1033.099976,1414800,1037.079956
1050.959961,1052.699951,1023.590027,1493300,1035.609985
1016.570007,1052.319946,1015.710022,1532600,1045.849976
1041,1056.97998,1014.070007,1841100,1016.059998
1032.589966,1070.839966,1027.417969,2093900,1070.709961
1071.5,1074,1054.76001,1981900,1068.390015
1076.109985,1084.560059,1060.530029,1764900,1076.280029
1081.650024,1082.630005,1066.400024,1199300,1074.660034
1067.660034,1071.150024,1057.709961,1456400,1070.329956
1063.180054,1063.775024,1048.47998,1520800,1057.189941
1046.920044,1051.530029,1041.255005,1144300,1044.689941
1050.170044,1080.050049,1047.339966,1463600,1077.150024
1080,1092.375,1079.339966,1331800,1080.969971
1079.469971,1091.800049,1073.5,1242700,1089.900024
1100,1108.352051,1090.900024,1955600,1098.26001
1088,1091.51001,1063.469971,1613500,1070.52002
1077.349976,1084.930054,1059.75,967000,1075.569946
1076.47998,1079.474976,1060.699951,1361300,1073.900024
1085,1094,1081.819946,1119100,1090.98999
1080.109985,1083,1063.800049,1284300,1070.079956
1072.680054,1075.150024,1055.86499,1021800,1060.619995
1068.430054,1091,1066.849976,1279800,1089.060059
1103,1117.329956,1095.410034,1538300,1116.369995
1112.400024,1125,1104.890015,1462200,1110.75
1112.660034,1132.800049,1109.02002,2576500,1132.800049
1124.839966,1146.849976,1117.248047,3552200,1145.98999
1139.569946,1147,1112.77002,2105600,1115.22998
1104.160034,1104.839966,1086,2044800,1098.709961
1087,1098.910034,1086.550049,1075800,1095.060059
1096.949951,1105.944946,1092.859985,1065200,1095.01001
1106.800049,1125.295044,1105.849976,1609100,1121.369995
1124.98999,1134.72998,1118.5,1049800,1120.160034
1118.050049,1128.22998,1110.444946,947600,1121.670044
1130.079956,1131.670044,1110.650024,1449800,1113.650024
1110,1121.890015,1110,1046400,1118.560059
1119.98999,1123.410034,1105.280029,1087800,1113.800049
1110.839966,1111.939941,1092.52002,1415100,1096.969971
1100.900024,1111.23999,1095.599976,1049500,1110.369995
1116,1118.540039,1107.27002,1413100,1109.400024
1105.75,1119.51001,1099.920044,1471300,1115.130005
1106.949951,1117.97998,1101,968400,1116.050049
1111.300049,1127.650024,1111.01001,1542500,1119.920044
1124.900024,1142.969971,1124.75,1450300,1140.98999
1146.98999,1158.280029,1130.689941,1446000,1147.800049
1150.060059,1169.609985,1146.194946,1443200,1162.030029
1162.48999,1167.56604,1155.48999,1099300,1157.859985
1155.719971,1156.755005,1134.910034,1166600,1143.300049
1126.72998,1147.079956,1123.300049,1212400,1142.319946
1144.449951,1176.189941,1144.449951,1719200,1175.76001
1178.26001,1200,1178.26001,2013100,1193.199951
1200.64502,1200.930054,1191.939941,1435900,1193.319946
1194.51001,1197.880005,1184.47998,1172800,1185.550049
1193.380005,1196.569946,1182.609985,2461800,1184.459961
1183.300049,1190,1177.421021,1292600,1184.26001
1188.810059,1200,1185.869995,1520700,1198.849976
1197.349976,1227.140015,1196.170044,2227400,1223.969971
1216,1231.790039,1213.150024,1204000,1231.540039
1226.319946,1230,1202.824951,1714200,1205.5
1196.930054,1206.397949,1187.040039,1496800,1193
1198.530029,1202.829956,1176.719971,1901200,1184.619995
1185.5,1187.55896,1159.369995,1400200,1173.02002
1171.540039,1171.564941,1159.43103,961700,1168.48999
1174.900024,1178.98999,1162.880005,1269900,1173.310059
1184.099976,1196.660034,1182,1252500,1194.430054
1195.319946,1201.349976,1185.709961,827900,1200.48999
1207.47998,1216.300049,1200.5,1014300,1205.920044
1205.939941,1215.670044,1204.130005,950000,1215
1214.98999,1216.219971,1205.030029,907200,1207.150024
1207.890015,1208.689941,1199.859985,860200,1203.839966
1196,1202.290039,1193.079956,876400,1197.25
1200.680054,1203.785034,1196.435059,724600,1202.160034
1203.959961,1207.959961,1200.130005,710200,1204.619995
1210,1218.349976,1208.109985,933400,1217.869995
1218,1224.199951,1209.109985,1187400,1221.099976
1225,1230.819946,1220.119995,856300,1227.130005
1233,1240.560059,1227.819946,1221900,1236.339966
1239.180054,1242,1234.609985,1331800,1236.369995
1235.98999,1249.089966,1228.310059,807300,1248.839966
1250.689941,1269,1246.380005,1319900,1264.550049
1264.119995,1268.01001,1255,1018800,1256
1264.77002,1267.407959,1252.030029,1107300,1263.449951
1269,1273.069946,1260.319946,1241400,1272.180054
1274,1289.27002,1266.295044,2499400,1287.579956
1185,1192.810059,1175,6207000,1188.47998
1188.050049,1188.050049,1167.180054,2639200,1168.079956
1167.76001,1174.189941,1155.001953,1944800,1162.609985
1173.650024,1186.800049,1169,1980700,1185.400024
1166.26001,1190.849976,1166.26001,1563900,1189.390015
1180.469971,1190.439941,1161.040039,1551400,1174.099976
1172.01001,1180.42395,1165.73999,1309300,1166.27002
1159.030029,1169.660034,1150.849976,1185700,1162.380005
1163.589966,1172.599976,1142.5,1314500,1164.27002
1141.959961,1147.939941,1122.109985,1860600,1132.030029
1137.209961,1140.420044,1119.550049,1836600,1120.439941
1117.869995,1171.329956,1116.666016,2289300,1164.209961
1164.51001,1188.160034,1162.839966,1531400,1178.97998
1168.469971,1180.150024,1160.01001,1208600,1162.300049
1144.5,1146.796997,1131.442993,1353300,1138.849976
1148.48999,1152.708008,1137.939941,1159800,1149.630005
1146.75,1158.52002,1145.890015,914500,1151.420044
1140.5,1145.973022,1129.223999,1198900,1140.77002
1147.359985,1149.765015,1131.660034,1112000,1133.469971
1134,1151.587036,1133.119995,1365000,1134.150024
1127.52002,1129.099976,1108.219971,1538200,1116.459961
1115.540039,1123.130005,1112.119995,951900,1117.949951
1101.290039,1109.599976,1100.180054,1507800,1103.630005
1065.5,1065.5,1025,5130600,1036.22998
1042.900024,1056.050049,1033.689941,2833500,1053.050049
1051.540039,1053.550049,1030.48999,2168400,1042.219971
1044.98999,1047.48999,1033.699951,1703200,1044.339966
1050.630005,1070.920044,1048.400024,1802400,1066.040039
1072.97998,1092.660034,1072.322021,1464200,1080.380005
1093.97998,1101.98999,1077.603027,1436700,1078.719971
1078,1080.930054,1067.540039,1061000,1077.030029
1083.640015,1094.170044,1080.150024,1057700,1088.77002
1086.420044,1092.689941,1080.171997,1111500,1085.349976
1086.280029,1099.180054,1086.280029,941600,1092.5
1109.689941,1116.390015,1098.98999,1386700,1103.599976
1105.599976,1107,1093.47998,1338800,1102.329956
1119.98999,1120.119995,1104.73999,1262000,1111.420044
1109.23999,1124.109985,1108.079956,1947600,1121.880005
1119.609985,1122,1111.01001,1395600,1115.52002
1112.660034,1114.349976,1083.800049,1546900,1086.349976
1086.5,1092.969971,1072.23999,1810900,1079.800049
1084,1087.099976,1075.290039,1004300,1076.01001
1076.390015,1081,1073.369995,1693200,1080.910034
1098,1107.579956,1093.703003,1436300,1097.949951
1102.23999,1111.77002,1098.170044,991600,1111.25
1117.410034,1126.76001,1113.859985,767000,1121.579956
1117.800049,1132.880005,1116.140015,1264300,1131.589966
1125.170044,1125.97998,1111.209961,1236400,1116.349976
1111.800049,1128.025024,1107.170044,1330400,1124.829956
1131.219971,1142.050049,1130.969971,1209500,1140.47998
1143.25,1153.069946,1139.579956,1195500,1144.209961
1143.98999,1147.339966,1138.780029,864000,1144.900024
1146.859985,1150.819946,1139.400024,903800,1150.339966
1146,1158.579956,1145,1238800,1153.579956
1150.969971,1158.359985,1145.77002,1170000,1146.349976
1141.73999,1147.60498,1132.72998,1290700,1146.329956
1148.189941,1151.140015,1129.619995,1647200,1130.099976
1133.449951,1139.25,1124.23999,1301500,1138.069946
1144,1146.900024,1131.800049,1093700,1146.209961
1131.900024,1144,1126.98999,1589800,1137.810059
1137.819946,1141.699951,1120.920044,2209800,1132.119995
1224.040039,1265.550049,1224,4805800,1250.410034
1241.050049,1247.369995,1228.22998,2223700,1239.410034
1225.410034,1234.869995,1223.300049,1453300,1225.140015
1223,1234,1207.764038,1725500,1216.680054
1214.030029,1234.109985,1205.719971,1698500,1209.01001
1200.73999,1206.900024,1188.939941,1645100,1193.98999
1170.040039,1175.23999,1140.140015,2597500,1152.319946
1163.310059,1179.959961,1160,1709400,1169.949951
1156,1178.444946,1149.624023,1444300,1173.98999
1182.829956,1205.01001,1173.02002,1468000,1204.800049
1197.98999,1203.880005,1183.603027,1065700,1188.01001
1179.209961,1184.959961,1167.671997,1003000,1174.709961
1171.459961,1204.780029,1171.459961,1294400,1197.27002
1176.310059,1182.300049,1160.540039,1578700,1164.290039
1163.5,1175.839966,1162.109985,1218700,1167.26001
1179.550049,1182.719971,1171.810059,1313300,1177.599976
1190.089966,1206.98999,1190.089966,1231600,1198.449951
1195.25,1196.060059,1182.109985,915500,1182.689941
1193.150024,1199,1187.430054,740700,1191.25
1194.069946,1198.011963,1178.579956,947500,1189.530029
1181.98999,1194.079956,1147.75,1687000,1151.290039
1157.26001,1169.469971,1152.959961,1226100,1168.890015
1180.530029,1182.400024,1161.449951,1077200,1167.839966
1161.709961,1176.420044,1157.300049,802000,1171.02002
1181.119995,1196.060059,1181.119995,1088400,1192.849976
1198.5,1198.5,1183.802979,1129800,1188.099976
1177.030029,1186.890015,1163.199951,1479900,1168.390015
1176.709961,1183.47998,1171,1068900,1181.410034
1191.530029,1213.040039,1191.530029,1408100,1211.380005
1208.130005,1212.015015,1202.521973,1072100,1204.930054
1204,1220,1192.619995,1471900,1204.410034
1195.150024,1210,1194.579956,1260100,1206
1203.410034,1222.599976,1202.199951,1307000,1220.170044
1224.300049,1241.859985,1223.02002,1725900,1234.25
1231.349976,1240.880005,1227.01001,1301400,1239.560059
1229.52002,1239.560059,1225.609985,1053300,1231.300049
1230.400024,1235,1223.689941,955100,1229.150024
1227.51001,1235.609985,1216.530029,1135100,1232.410034
1232.060059,1244.439941,1232.02002,996000,1238.709961
1233.119995,1243.319946,1223.079956,2270000,1229.930054
1226,1239.089966,1224.170044,1062400,1234.030029
1240,1246.73999,1210.680054,1583200,1218.76001
1215.819946,1248.300049,1210.089966,1453000,1246.52002
1241.959961,1245,1232.267944,1538000,1241.390015
1243.01001,1244.02002,1214.449951,1353900,1225.089966
1220.969971,1226,1212.300049,1404100,1219
1219,1231.22998,1203.579956,1273500,1205.099976
1196.97998,1196.97998,1171.290039,1615100,1176.630005
1180,1189.060059,1162.430054,1621200,1187.829956
1191.890015,1211.439941,1189.170044,1162400,1209
1204.400024,1218.203979,1203.75,842900,1207.680054
1197.589966,1206.079956,1189.01001,1039300,1189.130005
1199.349976,1208.349976,1197.630005,867700,1202.310059
1198.579956,1215,1197.339966,846600,1208.670044
1222.209961,1228.390015,1213.73999,1272700,1215.449951
1212.339966,1226.329956,1211.76001,867500,1217.140015
1220.400024,1247.329956,1220.400024,1381700,1243.01001
1241.170044,1254.73999,1238.449951,1094600,1243.640015
1250.930054,1263.324951,1249.939941,952400,1253.069946
1253.459961,1258.890015,1241.079956,1352800,1245.48999
1252.26001,1254.629028,1240.599976,1027200,1246.150024
1247.849976,1250.599976,1241.380005,1023800,1242.800049
1242.359985,1259.890015,1242.359985,911500,1259.130005
1260.900024,1264,1253.714966,1028100,1260.98999
1251.030029,1269.599976,1250.01001,1213100,1265.130005
1275.449951,1299.310059,1272.540039,2613200,1290
1276.22998,1281.589966,1257.212036,1886400,1262.619995
1252.969971,1269.359985,1252,1408900,1261.290039
1261.280029,1267.670044,1250.843018,1455700,1260.109985
1265,1274.619995,1260.5,1670100,1273.73999
1276.449951,1294.130005,1276.35498,1501000,1291.369995
1292.890015,1298.930054,1291.229004,1282700,1292.030029
1289.459961,1293.72998,1282.5,1152700,1291.800049
1294.280029,1323.73999,1294.244995,2030000,1308.859985
1305.280029,1318,1304.36499,1251400,1311.369995
